Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
Iran,4.813000202,105,2016,1.11757791,0.38857168,0.642323375,0.225437149,0.385382473,0.055696428
Zambia,4.795000076,106,2016,0.612021744,0.637601912,0.235732168,0.42661646,0.17865707,0.114790618
Nepal,4.793000221,107,2016,0.446257055,0.696985006,0.500729203,0.370115995,0.381596237,0.070081405
Palestinian Territories,4.754000187,108,2016,0.670235455,0.716294169,0.568437994,0.177438766,0.111536279,0.106133856
Albania,4.65500021,109,2016,0.955302894,0.501627386,0.730069757,0.318660259,0.168395013,0.053009737
Bangladesh,4.643000126,110,2016,0.541766882,0.247490913,0.529888511,0.397775203,0.191324383,0.12583366
Sierra Leone,4.635000229,111,2016,0.364854157,0.628003418,0,0.306851208,0.238972127,0.081962265
Iraq,4.574999809,112,2016,1.07474339,0.592047036,0.510759652,0.248559147,0.195888206,0.136355549
Namibia,4.573999882,113,2016,0.932872117,0.703617692,0.34745428,0.486137927,0.077949628,0.103975952
Cameroon,4.513000011,114,2016,0.524972677,0.62541908,0.126975924,0.427361518,0.226795286,0.061263487
Ethiopia,4.507999897,115,2016,0.292833269,0.37931633,0.34577632,0.36702913,0.295218557,0.171699375
South Africa,4.459000111,116,2016,1.024164915,0.960533559,0.18610996,0.424825251,0.136563376,0.084154382
Sri Lanka,4.414999962,117,2016,0.973177612,0.847829461,0.620068312,0.508171797,0.469782919,0.079638049
India,4.403999805,118,2016,0.740358531,0.292474449,0.450911433,0.402845562,0.250284731,0.087221779
Myanmar,4.394999981,119,2016,0.341123313,0.699811459,0.398799539,0.426919222,0.819711149,0.202434525
Egypt,4.361999989,120,2016,0.953951299,0.498131216,0.521161914,0.188465044,0.12706089,0.103929445
Armenia,4.360000134,121,2016,0.860859156,0.624768198,0.640833914,0.14037241,0.077928573,0.036157168
Kenya,4.355999947,122,2016,0.522671163,0.762397349,0.301471651,0.405755043,0.413277924,0.066859066
Ukraine,4.323999882,123,2016,0.872869015,1.014131546,0.586279273,0.12858887,0.203627124,0.018293051
Ghana,4.276000023,124,2016,0.631068647,0.493525058,0.296813399,0.409732223,0.212032646,0.032602906
Congo (Kinshasa),4.271999836,125,2016,0.056606013,0.806764662,0.188003927,0.15601705,0.254578084,0.060748998
Georgia,4.251999855,126,2016,0.8379246,0.192494437,0.64034605,0.324610114,0.067858882,0.31879583
Congo (Brazzaville),4.236000061,127,2016,0.771092892,0.477987349,0.282115191,0.379376739,0.120770879,0.09752927
Senegal,4.218999863,128,2016,0.44313702,0.77415967,0.404569447,0.310557932,0.19103384,0.116809212
Bulgaria,4.217000008,129,2016,1.113064647,0.925417423,0.67805624,0.212191105,0.127929702,0.00615381
Mauritania,4.201000214,130,2016,0.613908052,0.841419697,0.286394596,0.126799494,0.226863608,0.179548815
Zimbabwe,4.19299984,131,2016,0.350409836,0.714784801,0.159500897,0.254289746,0.185030311,0.085816585
Malawi,4.156000137,132,2016,0.087093957,0.147002205,0.293644875,0.414301723,0.309678584,0.075636759
Sudan,4.138999939,133,2016,0.630690753,0.819282651,0.29759115,0,0.18077454,0.100387059
Gabon,4.120999813,134,2016,1.158508897,0.723678648,0.349404246,0.280975461,0.062437054,0.093141817
Mali,4.072999954,135,2016,0.312924176,0.863327265,0.163471952,0.275439262,0.210641325,0.13646628
Haiti,4.027999878,136,2016,0.340972722,0.295613825,0.274940819,0.120723948,0.479578078,0.144757867
Botswana,3.973999977,137,2016,1.094257355,0.891864955,0.347515285,0.440892041,0.124251723,0.10769476
Comoros,3.95600009,138,2016,0.275094002,0.603230715,0.299808353,0.154117793,0.182702526,0.184365198
Ivory Coast,3.915999889,139,2016,0.55506587,0.575758815,0.044759069,0.406628996,0.203382105,0.155298561
Cambodia,3.907000065,140,2016,0.556039333,0.537498176,0.424944222,0.588519156,0.403388411,0.080922894
Angola,3.865999937,141,2016,0.847309828,0.663659394,0.049912684,0.005886351,0.120707437,0.084338747
Niger,3.855999947,142,2016,0.1327025,0.605297446,0.261615485,0.3804079,0.209700525,0.171763912
South Sudan,3.832000017,143,2016,0.393936366,0.185187027,0.157813624,0.196624979,0.258987993,0.13015157
Chad,3.763000011,144,2016,0.422141939,0.631775618,0.038235091,0.128071576,0.186667085,0.049524732
Burkina Faso,3.739000082,145,2016,0.319952011,0.630537152,0.212966383,0.333697379,0.243525133,0.125326842
Uganda,3.739000082,146,2016,0.347185254,0.909812272,0.196249619,0.436530262,0.271018267,0.064420924
Yemen,3.723999977,147,2016,0.57938844,0.474931449,0.310475528,0.22869572,0.098209225,0.058922391
Madagascar,3.694999933,148,2016,0.279543608,0.46115467,0.371090263,0.13683778,0.220397666,0.075058505
Tanzania,3.665999889,149,2016,0.471546322,0.776233137,0.356999546,0.31760186,0.314717621,0.050989658
Liberia,3.621999979,150,2016,0.107063256,0.503526747,0.231654659,0.257483155,0.2406293,0.048521545
Guinea,3.607000113,151,2016,0.224151656,0.310899138,0.188288182,0.309527636,0.299137384,0.119202852
Rwanda,3.515000105,152,2016,0.328461111,0.615862489,0.318650216,0.543197215,0.235517174,0.505208671
Benin,3.483999968,153,2016,0.394992262,0.104188949,0.210283667,0.397465467,0.201800823,0.066805065
Afghanistan,3.359999895,154,2016,0.382265657,0.110368498,0.173436046,0.164304629,0.312679827,0.071116321
Togo,3.302999973,155,2016,0.281226516,0,0.248112172,0.346780658,0.175168142,0.115871899
Syria,3.069000006,156,2016,0.74718523,0.148658514,0.62993592,0.069124863,0.483968765,0.172329709
Burundi,2.904999971,157,2016,0.068309732,0.234424442,0.157467261,0.04320135,0.202902168,0.094187506
Norway,7.537000179,1,2017,1.616463184,1.53352356,0.796666503,0.635422587,0.362012237,0.315963835
Denmark,7.521999836,2,2017,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068
Iceland,7.504000187,3,2017,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559
Switzerland,7.493999958,4,2017,1.564979553,1.516911745,0.858131289,0.620070577,0.290549278,0.367007285
Finland,7.468999863,5,2017,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543
Netherlands,7.376999855,6,2017,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825
Canada,7.315999985,7,2017,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516
New Zealand,7.31400013,8,2017,1.405706048,1.548195124,0.816759706,0.61406213,0.500005126,0.382816702
Sweden,7.28399992,9,2017,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729
Australia,7.28399992,10,2017,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373
Israel,7.212999821,11,2017,1.375382423,1.376289964,0.838404,0.405988604,0.330082655,0.0852421
Costa Rica,7.078999996,12,2017,1.109706283,1.416403651,0.759509265,0.58013165,0.214613229,0.100106589
Austria,7.006000042,13,2017,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365
United States,6.993000031,14,2017,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788
Ireland,6.977000237,15,2017,1.535706639,1.558231115,0.809782624,0.573110342,0.427858323,0.298388153
Germany,6.951000214,16,2017,1.487923384,1.472520351,0.798950732,0.562511384,0.33626917,0.276731938
Belgium,6.890999794,17,2017,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131
Luxembourg,6.862999916,18,2017,1.741943598,1.457583666,0.845089495,0.596627891,0.283180982,0.318834424
United Kingdom,6.714000225,19,2017,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066
Chile,6.65199995,20,2017,1.25278461,1.284024954,0.819479704,0.376895279,0.326662421,0.082287982
United Arab Emirates,6.647999763,21,2017,1.626343369,1.266410232,0.726798236,0.60834527,0.360941947,0.324489564
Brazil,6.635000229,22,2017,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761
Czech Republic,6.609000206,23,2017,1.352682352,1.433885217,0.754444003,0.490946174,0.088106759,0.036872927
Argentina,6.598999977,24,2017,1.185295463,1.440451145,0.695137084,0.494519204,0.109457061,0.059739888
Mexico,6.578000069,25,2017,1.153183818,1.21086216,0.709978998,0.412730008,0.120990433,0.132774115
Singapore,6.572000027,26,2017,1.69227767,1.353814363,0.949492395,0.549840569,0.345965981,0.464307785
Malta,6.52699995,27,2017,1.343279839,1.488411665,0.821944237,0.588767052,0.574730575,0.153066069
Uruguay,6.453999996,28,2017,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873
Guatemala,6.453999996,29,2017,0.872001946,1.255585194,0.54023999,0.531310618,0.283488393,0.077223279
Panama,6.452000141,30,2017,1.233748436,1.373192549,0.706156135,0.550026834,0.210556939,0.070983924
France,6.441999912,31,2017,1.430923462,1.387776852,0.844465852,0.470222116,0.129762307,0.172502428
Thailand,6.423999786,32,2017,1.127868772,1.425792456,0.647239029,0.580200732,0.57212311,0.031612735
Taiwan,6.421999931,33,2017,1.433626533,1.384565353,0.793984234,0.361466587,0.258360475,0.063829236
Spain,6.402999878,34,2017,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097
Qatar,6.375,35,2017,1.870765686,1.27429688,0.710098088,0.604130983,0.33047387,0.439299256
Colombia,6.356999874,36,2017,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742
Saudi Arabia,6.343999863,37,2017,1.530623555,1.286677599,0.59014833,0.449750572,0.147616014,0.273432255
Trinidad and Tobago,6.168000221,38,2017,1.361355901,1.380228519,0.519983292,0.518630743,0.325296462,0.008964816
Kuwait,6.105000019,39,2017,1.632952452,1.259698749,0.632105708,0.496337593,0.228289798,0.21515955
Slovakia,6.09800005,40,2017,1.325393558,1.505059242,0.712732911,0.295817465,0.136544481,0.024210852
Bahrain,6.086999893,41,2017,1.488412261,1.323110461,0.653133035,0.536746919,0.172668487,0.25704217
Malaysia,6.084000111,42,2017,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708
Nicaragua,6.071000099,43,2017,0.737299204,1.28721571,0.653095961,0.447551847,0.301674217,0.130687982
Ecuador,6.007999897,44,2017,1.000820398,1.286168814,0.685636222,0.455198199,0.150112465,0.140134647
El Salvador,6.002999783,45,2017,0.909784496,1.182125092,0.596018553,0.43245253,0.078257985,0.08998096
Poland,5.97300005,46,2017,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806
Uzbekistan,5.971000195,47,2017,0.786441088,1.54896915,0.498272628,0.658248663,0.415983647,0.246528223
Italy,5.964000225,48,2017,1.395066619,1.444923282,0.853144348,0.256450713,0.172789648,0.028028091
Russia,5.962999821,49,2017,1.281778097,1.469282389,0.547349334,0.373783112,0.052263822,0.032962881
Belize,5.955999851,50,2017,0.907975316,1.081417799,0.450191766,0.547509372,0.240015641,0.096581072
Japan,5.920000076,51,2017,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737
Lithuania,5.90199995,52,2017,1.314582348,1.473516107,0.62894994,0.234231785,0.010164657,0.011865643
Algeria,5.872000217,53,2017,1.091864467,1.146217465,0.617584646,0.233335808,0.069436647,0.14609611
Latvia,5.849999905,54,2017,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727
South Korea,5.837999821,55,2017,1.401678443,1.128274441,0.900214076,0.257921666,0.206674367,0.063282669
Moldova,5.837999821,56,2017,0.72887063,1.251825571,0.589465201,0.240729049,0.208779126,0.010091286
Romania,5.824999809,57,2017,1.217683911,1.15009129,0.685158312,0.457003742,0.133519918,0.004387901
Bolivia,5.822999954,58,2017,0.833756566,1.227619052,0.47363025,0.558732927,0.225560725,0.060477726
Turkmenistan,5.822000027,59,2017,1.130776763,1.493149161,0.43772608,0.418271929,0.249924988,0.25927034
Kazakhstan,5.818999767,60,2017,1.28455627,1.384369016,0.606041551,0.437454283,0.201964423,0.119282886
Northern Cyprus,5.809999943,61,2017,1.346911311,1.186303377,0.834647238,0.471203625,0.266845703,0.155353352
Slovenia,5.757999897,62,2017,1.341205955,1.452518821,0.790828228,0.572575808,0.242649093,0.045128979
Peru,5.715000153,63,2017,1.035225272,1.218770385,0.630166113,0.450002879,0.126819715,0.047049087
Mauritius,5.629000187,64,2017,1.189395547,1.20956099,0.638007462,0.491247326,0.360933751,0.042181555
Cyprus,5.620999813,65,2017,1.355938077,1.131363273,0.844714701,0.355111539,0.271254301,0.041237976
Estonia,5.611000061,66,2017,1.32087934,1.4766711,0.695168316,0.47913143,0.098890811,0.183248922
Belarus,5.568999767,67,2017,1.15655756,1.444945216,0.637714267,0.295400262,0.155137509,0.156313822
Libya,5.525000095,68,2017,1.101803064,1.35756433,0.52016902,0.46573323,0.152073666,0.09261021
Turkey,5.5,69,2017,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158
Paraguay,5.493000031,70,2017,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913
Hong Kong,5.472000122,71,2017,1.551674843,1.262790918,0.943062425,0.490968645,0.374465793,0.293933749
Philippines,5.429999828,72,2017,0.857699215,1.253917575,0.468009055,0.585214674,0.193513423,0.099331893
Serbia,5.394999981,73,2017,1.069317579,1.258189797,0.650784671,0.208715528,0.220125884,0.040903781
Jordan,5.335999966,74,2017,0.991012394,1.239088893,0.604590058,0.418421149,0.17217046,0.119803272
Hungary,5.323999882,75,2017,1.286011934,1.343133092,0.687763453,0.175863519,0.078401662,0.036636937
Jamaica,5.31099987,76,2017,0.925579309,1.368218064,0.641022384,0.474307239,0.233818337,0.055267781
Croatia,5.293000221,77,2017,1.222556233,0.967983007,0.701288521,0.255772293,0.248002976,0.04310311
Kosovo,5.278999805,78,2017,0.951484382,1.137853503,0.54145205,0.260287941,0.319931448,0.057471618
China,5.272999763,79,2017,1.081165791,1.160837412,0.741415501,0.472787708,0.028806841,0.022794275
Pakistan,5.269000053,80,2017,0.726883531,0.67269069,0.402047783,0.235215262,0.315446019,0.124348067
Indonesia,5.262000084,81,2017,0.995538592,1.274444699,0.492345721,0.443323463,0.611704588,0.015317135
Venezuela,5.25,82,2017,1.128431201,1.431337595,0.617144227,0.153997123,0.06501963,0.064491123
Montenegro,5.236999989,83,2017,1.121129036,1.238376498,0.667464674,0.194989055,0.197911024,0.088174194
Morocco,5.235000134,84,2017,0.878114581,0.774864435,0.597710669,0.408158332,0.032209955,0.087763183
Azerbaijan,5.234000206,85,2017,1.153601766,1.152400255,0.540775776,0.398155838,0.04526934,0.180987507
Dominican Republic,5.230000019,86,2017,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253
Greece,5.227000237,87,2017,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777
Lebanon,5.224999905,88,2017,1.074987531,1.129624248,0.735081077,0.288515985,0.264450759,0.03751383
Portugal,5.195000172,89,2017,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452
Bosnia and Herzegovina,5.18200016,90,2017,0.982409418,1.069335938,0.705186307,0.204403177,0.328867495,0
Honduras,5.181000233,91,2017,0.730573118,1.143944979,0.58256948,0.34807986,0.236188874,0.073345453
Macedonia,5.175000191,92,2017,1.064577937,1.207893014,0.644948184,0.325905979,0.253760964,0.060277794
Somalia,5.151000023,93,2017,0.022643184,0.721151352,0.113989137,0.602126956,0.291631311,0.282410324
Vietnam,5.073999882,94,2017,0.788547575,1.277491331,0.652168989,0.571055591,0.234968051,0.087633237
Nigeria,5.073999882,95,2017,0.783756256,1.215770483,0.05691573,0.394952565,0.230947196,0.026121566
Tajikistan,5.040999889,96,2017,0.524713635,1.271463275,0.529235125,0.471566707,0.248997644,0.146377146
Bhutan,5.011000156,97,2017,0.885416389,1.340126514,0.495879292,0.501537681,0.474054545,0.17338039
Kyrgyzstan,5.004000187,98,2017,0.596220076,1.394238591,0.553457797,0.454943389,0.428580374,0.039439179
Nepal,4.961999893,99,2017,0.479820192,1.179283261,0.504130781,0.440305948,0.394096166,0.072975546
Mongolia,4.954999924,100,2017,1.027235866,1.493011236,0.557783484,0.394143969,0.33846423,0.032902289
South Africa,4.828999996,101,2017,1.054698706,1.384788632,0.18708007,0.479246736,0.13936238,0.072509497
Tunisia,4.804999828,102,2017,1.007265806,0.86835146,0.613212049,0.28968069,0.049693357,0.086723149
Palestinian Territories,4.775000095,103,2017,0.716249228,1.155647159,0.565666974,0.254711062,0.114173174,0.089282602
Egypt,4.735000134,104,2017,0.989701807,0.997471392,0.520187259,0.282110155,0.128631443,0.114381365
Bulgaria,4.714000225,105,2017,1.161459088,1.434379458,0.70821768,0.289231718,0.113177694,0.011051531
Sierra Leone,4.709000111,106,2017,0.368420929,0.984136045,0.005564754,0.318697691,0.293040901,0.071095176
Cameroon,4.695000172,107,2017,0.564305365,0.946018219,0.132892117,0.430388749,0.236298457,0.051306631
Iran,4.691999912,108,2017,1.156873107,0.711551249,0.639333189,0.249322608,0.387242913,0.048761073
Albania,4.644000053,109,2017,0.996192753,0.803685248,0.731159747,0.381498635,0.201312944,0.039864216
Bangladesh,4.607999802,110,2017,0.586682975,0.735131741,0.533241034,0.478356659,0.172255352,0.123717859
Namibia,4.573999882,111,2017,0.964434326,1.098470807,0.338611811,0.520303547,0.077133745,0.093146972
Kenya,4.552999973,112,2017,0.560479462,1.067950726,0.30998835,0.452763766,0.444860309,0.064641319
Mozambique,4.550000191,113,2017,0.23430565,0.870701015,0.106654435,0.480791092,0.322228104,0.179436386
Myanmar,4.545000076,114,2017,0.36711055,1.123235941,0.397522569,0.514492035,0.838075161,0.188816205
Senegal,4.534999847,115,2017,0.479309022,1.179691911,0.409362853,0.377922267,0.183468893,0.115460448
Zambia,4.513999939,116,2017,0.636406779,1.003187299,0.257835895,0.461603492,0.249580145,0.07821355
Iraq,4.497000217,117,2017,1.102710485,0.978613198,0.50118047,0.288555533,0.199637264,0.107215755
Gabon,4.465000153,118,2017,1.198210239,1.155620217,0.356578588,0.312328577,0.043785378,0.076046787
Ethiopia,4.460000038,119,2017,0.339233845,0.864669204,0.353409708,0.408842742,0.31265074,0.165455714
Sri Lanka,4.440000057,120,2017,1.009850144,1.259976387,0.625130832,0.561213255,0.490863562,0.073653966
Armenia,4.375999928,121,2017,0.900596738,1.007483721,0.637524426,0.198303267,0.083488092,0.026674422
India,4.315000057,122,2017,0.792221248,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885
Mauritania,4.291999817,123,2017,0.648457289,1.27203083,0.28534928,0.096098043,0.201870024,0.136957005
Congo (Brazzaville),4.290999889,124,2017,0.808964252,0.832044363,0.289957434,0.435025871,0.120852128,0.079618134
Georgia,4.285999775,125,2017,0.950612664,0.570614934,0.649546981,0.309410036,0.054008815,0.251666635
Congo (Kinshasa),4.28000021,126,2017,0.092102349,1.229023457,0.191407025,0.235961348,0.246455833,0.060241356
Mali,4.190000057,127,2017,0.476180494,1.281473398,0.169365674,0.306613743,0.183354199,0.104970247
Ivory Coast,4.179999828,128,2017,0.603048921,0.90478003,0.04864217,0.447706193,0.20123747,0.130061775
Cambodia,4.168000221,129,2017,0.601765096,1.006238341,0.429783404,0.633375823,0.385922968,0.068105951
Sudan,4.138999939,130,2017,0.659516692,1.21400857,0.290920824,0.014995855,0.182317451,0.08984752
Ghana,4.119999886,131,2017,0.667224824,0.873664737,0.295637727,0.423026294,0.256923944,0.02533637
Ukraine,4.096000195,132,2017,0.894651949,1.394537568,0.575903952,0.122974776,0.270061463,0.023029471
Uganda,4.080999851,133,2017,0.381430715,1.129827738,0.217632607,0.443185955,0.325766057,0.057069719
Burkina Faso,4.032000065,134,2017,0.350227714,1.043280005,0.215844259,0.324367851,0.250864685,0.120328106
Niger,4.027999878,135,2017,0.161925331,0.993025005,0.268505007,0.363658696,0.228673846,0.138572946
Malawi,3.970000029,136,2017,0.233442038,0.512568831,0.315089583,0.466914654,0.28717047,0.072711654
Chad,3.936000109,137,2017,0.438012987,0.953855872,0.041134715,0.162342027,0.21611385,0.053581882
Zimbabwe,3.875,138,2017,0.375846535,1.083095908,0.196763754,0.336384207,0.189143494,0.095375381
Lesotho,3.808000088,139,2017,0.521021247,1.190095186,0,0.390661299,0.157497272,0.11909464
Angola,3.795000076,140,2017,0.85842818,1.10441196,0.049868666,0,0.09792649,0.069720335
Afghanistan,3.79399991,141,2017,0.401477218,0.581543326,0.180746779,0.10617952,0.311870933,0.06115783
Botswana,3.766000032,142,2017,1.122094154,1.221554995,0.341755509,0.505196333,0.099348448,0.098583199
Benin,3.657000065,143,2017,0.431085408,0.435299844,0.209930211,0.425962776,0.207948461,0.060929015
Madagascar,3.644000053,144,2017,0.305808693,0.913020372,0.375223309,0.189196765,0.20873253,0.067231975
Haiti,3.602999926,145,2017,0.368610263,0.640449822,0.27732113,0.030369857,0.489203781,0.09987215
Yemen,3.592999935,146,2017,0.591683447,0.935382247,0.310080916,0.249463722,0.104125209,0.056767423
South Sudan,3.59100008,147,2017,0.397248626,0.601323128,0.163486004,0.147062436,0.285670817,0.116793513
Liberia,3.532999992,148,2017,0.119041793,0.872117937,0.229918197,0.332881182,0.266549885,0.038948249
Guinea,3.506999969,149,2017,0.24454993,0.791244686,0.194129139,0.348587513,0.264815092,0.110937618
Togo,3.494999886,150,2017,0.305444717,0.43188253,0.247105569,0.380426139,0.196896151,0.095665015
Rwanda,3.470999956,151,2017,0.368745893,0.945707023,0.326424807,0.581843853,0.252756029,0.455220014
Syria,3.461999893,152,2017,0.777153134,0.396102607,0.500533342,0.081539445,0.493663728,0.151347131
Tanzania,3.348999977,153,2017,0.511135876,1.041989803,0.364509284,0.390017778,0.354256362,0.066035107
Burundi,2.904999971,154,2017,0.091622569,0.629793584,0.151610792,0.059900753,0.204435185,0.084147945
Central African Republic,2.693000078,155,2017,0,0,0.018772686,0.270842046,0.280876487,0.056565076
Finland,7.632100105,1,2018,1.305095315,1.592134237,0.874453664,0.680633485,0.191638067,0.392960995
Norway,7.593699932,2,2018,1.455626726,1.582339644,0.860762715,0.686420262,0.285636306,0.339687198
Denmark,7.555300236,3,2018,1.351153016,1.59045279,0.867933154,0.683250785,0.284391671,0.407916993
Iceland,7.495200157,4,2018,1.343301296,1.644378066,0.913802385,0.676502168,0.353233218,0.138018981
Switzerland,7.487299919,5,2018,1.419727087,1.548998237,0.927075922,0.659779489,0.255525142,0.356677264
Netherlands,7.441299915,6,2018,1.360908985,1.488276958,0.877710044,0.63806504,0.333357573,0.294594616
Canada,7.328499794,7,2018,1.330411792,1.531909823,0.895845652,0.653067052,0.320637286,0.290906966
New Zealand,7.323800087,8,2018,1.2680161,1.600624681,0.876075566,0.66886723,0.36517027,0.388840348
Sweden,7.314499855,9,2018,1.355439067,1.501480818,0.913462043,0.659404278,0.284667522,0.383211881
Australia,7.272099972,10,2018,1.339951277,1.572536349,0.910444677,0.6465258,0.361004859,0.302351892
Israel,7.190000057,11,2018,1.243824124,1.432910442,0.888351381,0.46404776,0.262455672,0.081682749
Austria,7.139400005,12,2018,1.341351628,1.504101515,0.891358376,0.617242217,0.242010593,0.223820001
Costa Rica,7.071700096,13,2018,1.01008594,1.458893657,0.816699386,0.631519437,0.143298998,0.100614324
Ireland,6.977099895,14,2018,1.447582126,1.582634926,0.876285493,0.613965392,0.306510478,0.305818886
Germany,6.964700222,15,2018,1.339619875,1.474352837,0.860524952,0.586154521,0.273495317,0.279843032
Belgium,6.92689991,16,2018,1.323522449,1.482875824,0.894324601,0.582692802,0.188035458,0.240393251
Luxembourg,6.909900188,17,2018,1.576079249,1.520071149,0.896179438,0.632019997,0.196052372,0.320991516
United States,6.886000156,18,2018,1.398043036,1.470543385,0.81896168,0.547317564,0.290589094,0.133433983
United Kingdom,6.81430006,19,2018,1.30131042,1.558732629,0.88321203,0.532672703,0.354325563,0.272071451
United Arab Emirates,6.774099827,20,2018,1.467124581,1.295556307,0.776146173,0.669837713,0.283917755,0.185626388
Czech Republic,6.71089983,21,2018,1.233468294,1.48931849,0.854075909,0.542642355,0.063966572,0.033636838
Malta,6.626599789,22,2018,1.270200729,1.524896383,0.88436687,0.645338833,0.375807524,0.142246947
France,6.489299774,23,2018,1.292785048,1.466445565,0.908495009,0.520305932,0.097837918,0.175690755
Mexico,6.488200188,24,2018,1.038234591,1.252233148,0.760662675,0.479180783,0.068684451,0.0947043
Chile,6.476200104,25,2018,1.131305099,1.331020594,0.80837512,0.431229502,0.197056353,0.06061111
Taiwan,6.440599918,26,2018,1.3650527,1.435967922,0.857375443,0.41755861,0.150619149,0.077859499
Panama,6.429999828,27,2018,1.112200499,1.438390374,0.758799851,0.596867085,0.124509715,0.063091435
Brazil,6.418900013,28,2018,0.985896051,1.474305868,0.675137639,0.493463695,0.110258348,0.087803274
Argentina,6.388000011,29,2018,1.072670698,1.46834147,0.743585169,0.569710255,0.061942212,0.053507078
Guatemala,6.381899834,30,2018,0.781324744,1.267676473,0.608414054,0.604297757,0.178806633,0.07061436
Uruguay,6.378799915,31,2018,1.092662811,1.458792448,0.770585299,0.624857485,0.129616439,0.155334458
Qatar,6.374499798,32,2018,1.649053931,1.303316832,0.748002648,0.654051006,0.256496638,0.170544922
Saudi Arabia,6.370900154,33,2018,1.37876451,1.331271291,0.633422315,0.508955598,0.098344125,0.126835704
Singapore,6.343200207,34,2018,1.529293656,1.451165438,1.00800097,0.63134557,0.261410058,0.456969857
Malaysia,6.322100163,35,2018,1.161314368,1.25823915,0.669138253,0.356154174,0.311433196,0.059155691
Spain,6.309899807,36,2018,1.250814676,1.537642956,0.964875698,0.448841244,0.141555831,0.073824756
Colombia,6.260099888,37,2018,0.960427523,1.438820958,0.635055602,0.53142637,0.098591059,0.039427783
Trinidad and Tobago,6.191899776,38,2018,1.222705722,1.492151856,0.563751519,0.575080752,0.171069846,0.018647367
Slovakia,6.173399925,39,2018,1.209889531,1.537046909,0.776140392,0.353522152,0.117602199,0.013820428
El Salvador,6.166800022,40,2018,0.805826724,1.230683088,0.638641238,0.460673451,0.065065242,0.082336806
Nicaragua,6.140999794,41,2018,0.668299377,1.319484234,0.699841559,0.526742876,0.207668081,0.128478751
Poland,6.123000145,42,2018,1.175541043,1.447832346,0.780831039,0.545728803,0.107574679,0.063860089
Bahrain,6.105100155,43,2018,1.337769628,1.365639687,0.698415518,0.594379961,0.242939517,0.123062886
Uzbekistan,6.096099854,44,2018,0.718850732,1.584426522,0.604837954,0.724477112,0.327792227,0.258747041
Kuwait,6.083399773,45,2018,1.473714828,1.301490068,0.675150752,0.554281116,0.167375073,0.106181212
Thailand,6.072299957,46,2018,1.015967965,1.417253971,0.706718862,0.637334287,0.36356768,0.029144583
Italy,6.000400066,47,2018,1.264140487,1.500649333,0.946430564,0.281019121,0.13654536,0.028451035
Ecuador,5.973199844,48,2018,0.889164627,1.330140233,0.735578954,0.556145906,0.113917932,0.120153472
Belize,5.955599785,49,2018,0.806729138,1.100887775,0.474332899,0.592750669,0.182559639,0.088601567
Lithuania,5.951900005,50,2018,1.196843505,1.527135968,0.715528429,0.349856347,0.026160453,0.006355495
Slovenia,5.947599888,51,2018,1.219043612,1.506390214,0.856209993,0.632925332,0.159796268,0.050951
Romania,5.945199966,52,2018,1.115623951,1.21884048,0.726384044,0.527521133,0.087554827,0.000692289
Latvia,5.933100224,53,2018,1.148004055,1.454312205,0.670852482,0.362944931,0.091651946,0.066334702
Japan,5.914999962,54,2018,1.294211268,1.461601853,0.987902403,0.553002715,0.078606509,0.149674997
Mauritius,5.891499996,55,2018,1.090139747,1.387426019,0.683879316,0.583902836,0.245021835,0.049887158
Jamaica,5.889800072,56,2018,0.818555355,1.493149638,0.693395674,0.575272679,0.096275032,0.031291649
South Korea,5.874899864,57,2018,1.266307473,1.204156637,0.954651773,0.244194463,0.17452009,0.051438607
